pairs	Predictions	Scores
MG592514.1:Vibrio sp. F12	0	0
MG592514.1:Vibrio sp. F13	0	0
MG592514.1:Vibrio splendidus	0	0
MG592514.1:Vibrio tasmaniensis	0	0
MG592514.1:Vibrio vulnificus	0	0
MG592515.1:Aliivibrio fischeri	0	0
MG592515.1:Enterovibrio norvegicus	0	0
MG592515.1:Shewanella sp. 10N.6	0	0
MG592515.1:Shewanella sp. 10N.7	0	0
MG592515.1:Vibrio alginolyticus	0	0
MG592515.1:Vibrio anguillarum	0	0
MG592515.1:Vibrio breoganii	0	0
MG592515.1:Vibrio cyclitrophicus	0	0
MG592515.1:Vibrio kanaloae	0	0
MG592515.1:Vibrio lentus	0	0
MG592515.1:Vibrio parahaemolyticus	0	0
MG592515.1:Vibrio sp. 10N.1	0	0
MG592515.1:Vibrio sp. 10N.2	0	0
MG592515.1:Vibrio sp. 10N.3	0	0
MG592515.1:Vibrio sp. 10N.4	0	0
MG592515.1:Vibrio sp. 10N.5	0	0
MG592515.1:Vibrio sp. F12	0	0
MG592515.1:Vibrio sp. F13	0	0
MG592515.1:Vibrio splendidus	1	1
MG592515.1:Vibrio tasmaniensis	0	0
MG592515.1:Vibrio vulnificus	0	0
MG592516.1:Aliivibrio fischeri	0	0
MG592516.1:Enterovibrio norvegicus	0	0
MG592516.1:Shewanella sp. 10N.6	0	0
MG592516.1:Shewanella sp. 10N.7	0	0
MG592516.1:Vibrio alginolyticus	0	0
MG592516.1:Vibrio anguillarum	0	0
MG592516.1:Vibrio breoganii	1	1
MG592516.1:Vibrio cyclitrophicus	0	0
MG592516.1:Vibrio kanaloae	0	0
MG592516.1:Vibrio lentus	0	0
MG592516.1:Vibrio parahaemolyticus	0	0
MG592516.1:Vibrio sp. 10N.1	0	0
MG592516.1:Vibrio sp. 10N.2	0	0
MG592516.1:Vibrio sp. 10N.3	0	0
MG592516.1:Vibrio sp. 10N.4	0	0
MG592516.1:Vibrio sp. 10N.5	0	0
MG592516.1:Vibrio sp. F12	0	0
MG592516.1:Vibrio sp. F13	0	0
MG592516.1:Vibrio splendidus	0	0
MG592516.1:Vibrio tasmaniensis	0	0
MG592516.1:Vibrio vulnificus	0	0
MG592517.1:Aliivibrio fischeri	0	0
MG592517.1:Enterovibrio norvegicus	0	0
MG592517.1:Shewanella sp. 10N.6	0	0
MG592517.1:Shewanella sp. 10N.7	0	0
MG592517.1:Vibrio alginolyticus	0	0
MG592517.1:Vibrio anguillarum	0	0
MG592517.1:Vibrio breoganii	1	1
MG592517.1:Vibrio cyclitrophicus	0	0
MG592517.1:Vibrio kanaloae	0	0
MG592517.1:Vibrio lentus	0	0
MG592517.1:Vibrio parahaemolyticus	0	0
MG592517.1:Vibrio sp. 10N.1	0	0
MG592517.1:Vibrio sp. 10N.2	0	0
MG592517.1:Vibrio sp. 10N.3	0	0
MG592517.1:Vibrio sp. 10N.4	0	0
MG592517.1:Vibrio sp. 10N.5	0	0
MG592517.1:Vibrio sp. F12	0	0
MG592517.1:Vibrio sp. F13	0	0
MG592517.1:Vibrio splendidus	0	0
MG592517.1:Vibrio tasmaniensis	0	0
MG592517.1:Vibrio vulnificus	0	0
MG592518.1:Aliivibrio fischeri	0	0
MG592518.1:Enterovibrio norvegicus	0	0
MG592518.1:Shewanella sp. 10N.6	0	0
MG592518.1:Shewanella sp. 10N.7	0	0
MG592518.1:Vibrio alginolyticus	0	0
MG592518.1:Vibrio anguillarum	0	0
MG592518.1:Vibrio breoganii	0	0
MG592518.1:Vibrio cyclitrophicus	1	1
MG592518.1:Vibrio kanaloae	0	0
MG592518.1:Vibrio lentus	0	0
MG592518.1:Vibrio parahaemolyticus	0	0
MG592518.1:Vibrio sp. 10N.1	0	0
MG592518.1:Vibrio sp. 10N.2	0	0
MG592518.1:Vibrio sp. 10N.3	0	0
MG592518.1:Vibrio sp. 10N.4	0	0
MG592518.1:Vibrio sp. 10N.5	0	0
MG592518.1:Vibrio sp. F12	0	0
MG592518.1:Vibrio sp. F13	0	0
MG592518.1:Vibrio splendidus	0	0
MG592518.1:Vibrio tasmaniensis	0	0
MG592518.1:Vibrio vulnificus	0	0
MG592519.1:Aliivibrio fischeri	0	0
MG592519.1:Enterovibrio norvegicus	0	0
MG592519.1:Shewanella sp. 10N.6	0	0
MG592519.1:Shewanella sp. 10N.7	0	0
MG592519.1:Vibrio alginolyticus	0	0
MG592519.1:Vibrio anguillarum	0	0
MG592519.1:Vibrio breoganii	0	0
MG592519.1:Vibrio cyclitrophicus	0	0
MG592519.1:Vibrio kanaloae	0	0
MG592519.1:Vibrio lentus	0	0
MG592519.1:Vibrio parahaemolyticus	0	0
MG592519.1:Vibrio sp. 10N.1	0	0
MG592519.1:Vibrio sp. 10N.2	0	0
MG592519.1:Vibrio sp. 10N.3	0	0
MG592519.1:Vibrio sp. 10N.4	0	0
MG592519.1:Vibrio sp. 10N.5	0	0
MG592519.1:Vibrio sp. F12	0	0
MG592519.1:Vibrio sp. F13	0	0
MG592519.1:Vibrio splendidus	1	1
MG592519.1:Vibrio tasmaniensis	0	0
MG592519.1:Vibrio vulnificus	0	0
MG592520.1:Aliivibrio fischeri	0	0
MG592520.1:Enterovibrio norvegicus	0	0
MG592520.1:Shewanella sp. 10N.6	0	0
MG592520.1:Shewanella sp. 10N.7	0	0
MG592520.1:Vibrio alginolyticus	0	0
MG592520.1:Vibrio anguillarum	0	0
MG592520.1:Vibrio breoganii	0	0
MG592520.1:Vibrio cyclitrophicus	0	0
MG592520.1:Vibrio kanaloae	0	0
MG592520.1:Vibrio lentus	0	0
MG592520.1:Vibrio parahaemolyticus	0	0
MG592520.1:Vibrio sp. 10N.1	0	0
MG592520.1:Vibrio sp. 10N.2	0	0
MG592520.1:Vibrio sp. 10N.3	0	0
MG592520.1:Vibrio sp. 10N.4	0	0
MG592520.1:Vibrio sp. 10N.5	0	0
MG592520.1:Vibrio sp. F12	0	0
MG592520.1:Vibrio sp. F13	0	0
MG592520.1:Vibrio splendidus	1	1
MG592520.1:Vibrio tasmaniensis	0	0
MG592520.1:Vibrio vulnificus	0	0
MG592521.1:Aliivibrio fischeri	0	0
MG592521.1:Enterovibrio norvegicus	0	0
MG592521.1:Shewanella sp. 10N.6	0	0
MG592521.1:Shewanella sp. 10N.7	0	0
MG592521.1:Vibrio alginolyticus	0	0
MG592521.1:Vibrio anguillarum	0	0
MG592521.1:Vibrio breoganii	0	0
MG592521.1:Vibrio cyclitrophicus	0	0
MG592521.1:Vibrio kanaloae	0	0
MG592521.1:Vibrio lentus	0	0
MG592521.1:Vibrio parahaemolyticus	0	0
MG592521.1:Vibrio sp. 10N.1	0	0
MG592521.1:Vibrio sp. 10N.2	0	0
MG592521.1:Vibrio sp. 10N.3	0	0
MG592521.1:Vibrio sp. 10N.4	0	0
MG592521.1:Vibrio sp. 10N.5	0	0
MG592521.1:Vibrio sp. F12	0	0
MG592521.1:Vibrio sp. F13	0	0
MG592521.1:Vibrio splendidus	1	1
MG592521.1:Vibrio tasmaniensis	0	0
MG592521.1:Vibrio vulnificus	0	0
MG592522.1:Aliivibrio fischeri	0	0
MG592522.1:Enterovibrio norvegicus	0	0
MG592522.1:Shewanella sp. 10N.6	0	0
MG592522.1:Shewanella sp. 10N.7	0	0
MG592522.1:Vibrio alginolyticus	0	0
MG592522.1:Vibrio anguillarum	0	0
MG592522.1:Vibrio breoganii	0	0
MG592522.1:Vibrio cyclitrophicus	0	0
MG592522.1:Vibrio kanaloae	0	0
MG592522.1:Vibrio lentus	0	0
MG592522.1:Vibrio parahaemolyticus	0	0
MG592522.1:Vibrio sp. 10N.1	0	0
MG592522.1:Vibrio sp. 10N.2	0	0
MG592522.1:Vibrio sp. 10N.3	0	0
MG592522.1:Vibrio sp. 10N.4	0	0
MG592522.1:Vibrio sp. 10N.5	0	0
MG592522.1:Vibrio sp. F12	0	0
MG592522.1:Vibrio sp. F13	0	0
MG592522.1:Vibrio splendidus	0	0
MG592522.1:Vibrio tasmaniensis	0	0
MG592522.1:Vibrio vulnificus	0	0
MG592523.1:Aliivibrio fischeri	0	0
MG592523.1:Enterovibrio norvegicus	0	0
MG592523.1:Shewanella sp. 10N.6	0	0
MG592523.1:Shewanella sp. 10N.7	0	0
MG592523.1:Vibrio alginolyticus	0	0
MG592523.1:Vibrio anguillarum	0	0
MG592523.1:Vibrio breoganii	0	0
MG592523.1:Vibrio cyclitrophicus	0	0
MG592523.1:Vibrio kanaloae	0	0
MG592523.1:Vibrio lentus	0	0
MG592523.1:Vibrio parahaemolyticus	0	0
MG592523.1:Vibrio sp. 10N.1	0	0
MG592523.1:Vibrio sp. 10N.2	0	0
MG592523.1:Vibrio sp. 10N.3	0	0
MG592523.1:Vibrio sp. 10N.4	0	0
MG592523.1:Vibrio sp. 10N.5	0	0
MG592523.1:Vibrio sp. F12	0	0
MG592523.1:Vibrio sp. F13	1	1
MG592523.1:Vibrio splendidus	0	0
MG592523.1:Vibrio tasmaniensis	0	0
MG592523.1:Vibrio vulnificus	0	0
MG592524.1:Aliivibrio fischeri	0	0
MG592524.1:Enterovibrio norvegicus	0	0
MG592524.1:Shewanella sp. 10N.6	0	0
MG592524.1:Shewanella sp. 10N.7	0	0
MG592524.1:Vibrio alginolyticus	0	0
MG592524.1:Vibrio anguillarum	0	0
MG592524.1:Vibrio breoganii	0	0
MG592524.1:Vibrio cyclitrophicus	0	0
MG592524.1:Vibrio kanaloae	0	0
MG592524.1:Vibrio lentus	0	0
MG592524.1:Vibrio parahaemolyticus	0	0
MG592524.1:Vibrio sp. 10N.1	1	1
MG592524.1:Vibrio sp. 10N.2	0	0
MG592524.1:Vibrio sp. 10N.3	0	0
MG592524.1:Vibrio sp. 10N.4	0	0
MG592524.1:Vibrio sp. 10N.5	0	0
MG592524.1:Vibrio sp. F12	0	0
MG592524.1:Vibrio sp. F13	0	0
MG592524.1:Vibrio splendidus	0	0
MG592524.1:Vibrio tasmaniensis	0	0
MG592524.1:Vibrio vulnificus	0	0
MG592525.1:Aliivibrio fischeri	0	0
MG592525.1:Enterovibrio norvegicus	0	0
MG592525.1:Shewanella sp. 10N.6	0	0
MG592525.1:Shewanella sp. 10N.7	0	0
MG592525.1:Vibrio alginolyticus	0	0
MG592525.1:Vibrio anguillarum	0	0
MG592525.1:Vibrio breoganii	1	1
MG592525.1:Vibrio cyclitrophicus	0	0
MG592525.1:Vibrio kanaloae	0	0
MG592525.1:Vibrio lentus	0	0
MG592525.1:Vibrio parahaemolyticus	0	0
MG592525.1:Vibrio sp. 10N.1	0	0
MG592525.1:Vibrio sp. 10N.2	0	0
MG592525.1:Vibrio sp. 10N.3	0	0
MG592525.1:Vibrio sp. 10N.4	0	0
MG592525.1:Vibrio sp. 10N.5	0	0
MG592525.1:Vibrio sp. F12	0	0
MG592525.1:Vibrio sp. F13	0	0
MG592525.1:Vibrio splendidus	0	0
MG592525.1:Vibrio tasmaniensis	0	0
MG592525.1:Vibrio vulnificus	0	0
MG592526.1:Aliivibrio fischeri	0	0
MG592526.1:Enterovibrio norvegicus	0	0
MG592526.1:Shewanella sp. 10N.6	0	0
MG592526.1:Shewanella sp. 10N.7	0	0
MG592526.1:Vibrio alginolyticus	0	0
MG592526.1:Vibrio anguillarum	0	0
MG592526.1:Vibrio breoganii	0	0
MG592526.1:Vibrio cyclitrophicus	0	0
MG592526.1:Vibrio kanaloae	0	0
MG592526.1:Vibrio lentus	1	1
MG592526.1:Vibrio parahaemolyticus	0	0
MG592526.1:Vibrio sp. 10N.1	0	0
MG592526.1:Vibrio sp. 10N.2	0	0
MG592526.1:Vibrio sp. 10N.3	0	0
MG592526.1:Vibrio sp. 10N.4	0	0
MG592526.1:Vibrio sp. 10N.5	0	0
MG592526.1:Vibrio sp. F12	0	0
MG592526.1:Vibrio sp. F13	0	0
MG592526.1:Vibrio splendidus	0	0
MG592526.1:Vibrio tasmaniensis	0	0
MG592526.1:Vibrio vulnificus	0	0
MG592527.1:Aliivibrio fischeri	0	0
MG592527.1:Enterovibrio norvegicus	0	0
MG592527.1:Shewanella sp. 10N.6	0	0
MG592527.1:Shewanella sp. 10N.7	0	0
MG592527.1:Vibrio alginolyticus	0	0
MG592527.1:Vibrio anguillarum	0	0
MG592527.1:Vibrio breoganii	0	0
MG592527.1:Vibrio cyclitrophicus	0	0
MG592527.1:Vibrio kanaloae	0	0
MG592527.1:Vibrio lentus	0	0
MG592527.1:Vibrio parahaemolyticus	0	0
MG592527.1:Vibrio sp. 10N.1	1	1
MG592527.1:Vibrio sp. 10N.2	0	0
MG592527.1:Vibrio sp. 10N.3	0	0
MG592527.1:Vibrio sp. 10N.4	0	0
MG592527.1:Vibrio sp. 10N.5	0	0
MG592527.1:Vibrio sp. F12	0	0
MG592527.1:Vibrio sp. F13	0	0
MG592527.1:Vibrio splendidus	0	0
MG592527.1:Vibrio tasmaniensis	0	0
MG592527.1:Vibrio vulnificus	0	0
MG592528.1:Aliivibrio fischeri	0	0
MG592528.1:Enterovibrio norvegicus	0	0
MG592528.1:Shewanella sp. 10N.6	0	0
MG592528.1:Shewanella sp. 10N.7	0	0
MG592528.1:Vibrio alginolyticus	0	0
MG592528.1:Vibrio anguillarum	0	0
MG592528.1:Vibrio breoganii	0	0
MG592528.1:Vibrio cyclitrophicus	0	0
MG592528.1:Vibrio kanaloae	0	0
MG592528.1:Vibrio lentus	1	1
MG592528.1:Vibrio parahaemolyticus	0	0
MG592528.1:Vibrio sp. 10N.1	0	0
MG592528.1:Vibrio sp. 10N.2	0	0
MG592528.1:Vibrio sp. 10N.3	0	0
MG592528.1:Vibrio sp. 10N.4	0	0
MG592528.1:Vibrio sp. 10N.5	0	0
MG592528.1:Vibrio sp. F12	0	0
MG592528.1:Vibrio sp. F13	0	0
MG592528.1:Vibrio splendidus	0	0
MG592528.1:Vibrio tasmaniensis	0	0
MG592528.1:Vibrio vulnificus	0	0
MG592529.1:Aliivibrio fischeri	0	0
MG592529.1:Enterovibrio norvegicus	0	0
MG592529.1:Shewanella sp. 10N.6	0	0
MG592529.1:Shewanella sp. 10N.7	0	0
MG592529.1:Vibrio alginolyticus	0	0
MG592529.1:Vibrio anguillarum	0	0
MG592529.1:Vibrio breoganii	0	0
MG592529.1:Vibrio cyclitrophicus	0	0
MG592529.1:Vibrio kanaloae	0	0
MG592529.1:Vibrio lentus	1	1
MG592529.1:Vibrio parahaemolyticus	0	0
MG592529.1:Vibrio sp. 10N.1	0	0
MG592529.1:Vibrio sp. 10N.2	0	0
MG592529.1:Vibrio sp. 10N.3	0	0
MG592529.1:Vibrio sp. 10N.4	0	0
MG592529.1:Vibrio sp. 10N.5	0	0
MG592529.1:Vibrio sp. F12	0	0
MG592529.1:Vibrio sp. F13	0	0
MG592529.1:Vibrio splendidus	0	0
MG592529.1:Vibrio tasmaniensis	0	0
MG592529.1:Vibrio vulnificus	0	0
MG592530.1:Aliivibrio fischeri	0	0
MG592530.1:Enterovibrio norvegicus	0	0
MG592530.1:Shewanella sp. 10N.6	0	0
MG592530.1:Shewanella sp. 10N.7	0	0
MG592530.1:Vibrio alginolyticus	0	0
MG592530.1:Vibrio anguillarum	0	0
MG592530.1:Vibrio breoganii	1	1
MG592530.1:Vibrio cyclitrophicus	0	0
MG592530.1:Vibrio kanaloae	0	0
MG592530.1:Vibrio lentus	0	0
MG592530.1:Vibrio parahaemolyticus	0	0
MG592530.1:Vibrio sp. 10N.1	0	0
MG592530.1:Vibrio sp. 10N.2	0	0
MG592530.1:Vibrio sp. 10N.3	0	0
MG592530.1:Vibrio sp. 10N.4	0	0
MG592530.1:Vibrio sp. 10N.5	0	0
MG592530.1:Vibrio sp. F12	0	0
MG592530.1:Vibrio sp. F13	0	0
MG592530.1:Vibrio splendidus	0	0
MG592530.1:Vibrio tasmaniensis	0	0
MG592530.1:Vibrio vulnificus	0	0
MG592531.1:Aliivibrio fischeri	0	0
MG592531.1:Enterovibrio norvegicus	0	0
MG592531.1:Shewanella sp. 10N.6	0	0
MG592531.1:Shewanella sp. 10N.7	0	0
MG592531.1:Vibrio alginolyticus	0	0
MG592531.1:Vibrio anguillarum	0	0
MG592531.1:Vibrio breoganii	0	0
MG592531.1:Vibrio cyclitrophicus	0	0
MG592531.1:Vibrio kanaloae	0	0
MG592531.1:Vibrio lentus	0	0
MG592531.1:Vibrio parahaemolyticus	0	0
MG592531.1:Vibrio sp. 10N.1	0	0
MG592531.1:Vibrio sp. 10N.2	0	0
MG592531.1:Vibrio sp. 10N.3	0	0
MG592531.1:Vibrio sp. 10N.4	0	0
MG592531.1:Vibrio sp. 10N.5	0	0
MG592531.1:Vibrio sp. F12	0	0
MG592531.1:Vibrio sp. F13	1	1
MG592531.1:Vibrio splendidus	0	0
MG592531.1:Vibrio tasmaniensis	0	0
MG592531.1:Vibrio vulnificus	0	0
MG592532.1:Aliivibrio fischeri	0	0
MG592532.1:Enterovibrio norvegicus	0	0
MG592532.1:Shewanella sp. 10N.6	0	0
MG592532.1:Shewanella sp. 10N.7	0	0
MG592532.1:Vibrio alginolyticus	0	0
MG592532.1:Vibrio anguillarum	0	0
MG592532.1:Vibrio breoganii	1	1
MG592532.1:Vibrio cyclitrophicus	0	0
MG592532.1:Vibrio kanaloae	0	0
MG592532.1:Vibrio lentus	0	0
MG592532.1:Vibrio parahaemolyticus	0	0
MG592532.1:Vibrio sp. 10N.1	0	0
MG592532.1:Vibrio sp. 10N.2	0	0
MG592532.1:Vibrio sp. 10N.3	0	0
MG592532.1:Vibrio sp. 10N.4	0	0
MG592532.1:Vibrio sp. 10N.5	0	0
MG592532.1:Vibrio sp. F12	0	0
MG592532.1:Vibrio sp. F13	0	0
MG592532.1:Vibrio splendidus	0	0
MG592532.1:Vibrio tasmaniensis	0	0
MG592532.1:Vibrio vulnificus	0	0
MG592533.1:Aliivibrio fischeri	0	0
MG592533.1:Enterovibrio norvegicus	0	0
MG592533.1:Shewanella sp. 10N.6	0	0
MG592533.1:Shewanella sp. 10N.7	0	0
MG592533.1:Vibrio alginolyticus	0	0
MG592533.1:Vibrio anguillarum	0	0
MG592533.1:Vibrio breoganii	0	0
MG592533.1:Vibrio cyclitrophicus	0	0
MG592533.1:Vibrio kanaloae	0	0
MG592533.1:Vibrio lentus	1	1
MG592533.1:Vibrio parahaemolyticus	0	0
MG592533.1:Vibrio sp. 10N.1	0	0
MG592533.1:Vibrio sp. 10N.2	0	0
MG592533.1:Vibrio sp. 10N.3	0	0
MG592533.1:Vibrio sp. 10N.4	0	0
MG592533.1:Vibrio sp. 10N.5	0	0
MG592533.1:Vibrio sp. F12	0	0
MG592533.1:Vibrio sp. F13	0	0
MG592533.1:Vibrio splendidus	0	0
MG592533.1:Vibrio tasmaniensis	0	0
MG592533.1:Vibrio vulnificus	0	0
MG592534.1:Aliivibrio fischeri	0	0
MG592534.1:Enterovibrio norvegicus	0	0
MG592534.1:Shewanella sp. 10N.6	0	0
MG592534.1:Shewanella sp. 10N.7	0	0
MG592534.1:Vibrio alginolyticus	0	0
MG592534.1:Vibrio anguillarum	0	0
MG592534.1:Vibrio breoganii	1	1
MG592534.1:Vibrio cyclitrophicus	0	0
MG592534.1:Vibrio kanaloae	0	0
MG592534.1:Vibrio lentus	0	0
MG592534.1:Vibrio parahaemolyticus	0	0
MG592534.1:Vibrio sp. 10N.1	0	0
MG592534.1:Vibrio sp. 10N.2	0	0
MG592534.1:Vibrio sp. 10N.3	0	0
MG592534.1:Vibrio sp. 10N.4	0	0
MG592534.1:Vibrio sp. 10N.5	0	0
MG592534.1:Vibrio sp. F12	0	0
MG592534.1:Vibrio sp. F13	0	0
MG592534.1:Vibrio splendidus	0	0
MG592534.1:Vibrio tasmaniensis	0	0
MG592534.1:Vibrio vulnificus	0	0
MG592535.1:Aliivibrio fischeri	0	0
MG592535.1:Enterovibrio norvegicus	0	0
MG592535.1:Shewanella sp. 10N.6	0	0
MG592535.1:Shewanella sp. 10N.7	0	0
MG592535.1:Vibrio alginolyticus	0	0
MG592535.1:Vibrio anguillarum	0	0
MG592535.1:Vibrio breoganii	1	1
MG592535.1:Vibrio cyclitrophicus	0	0
MG592535.1:Vibrio kanaloae	0	0
MG592535.1:Vibrio lentus	0	0
MG592535.1:Vibrio parahaemolyticus	0	0
MG592535.1:Vibrio sp. 10N.1	0	0
MG592535.1:Vibrio sp. 10N.2	0	0
MG592535.1:Vibrio sp. 10N.3	0	0
MG592535.1:Vibrio sp. 10N.4	0	0
MG592535.1:Vibrio sp. 10N.5	0	0
MG592535.1:Vibrio sp. F12	0	0
MG592535.1:Vibrio sp. F13	0	0
MG592535.1:Vibrio splendidus	0	0
MG592535.1:Vibrio tasmaniensis	0	0
MG592535.1:Vibrio vulnificus	0	0
MG592536.1:Aliivibrio fischeri	0	0
MG592536.1:Enterovibrio norvegicus	0	0
MG592536.1:Shewanella sp. 10N.6	0	0
MG592536.1:Shewanella sp. 10N.7	0	0
MG592536.1:Vibrio alginolyticus	0	0
MG592536.1:Vibrio anguillarum	0	0
MG592536.1:Vibrio breoganii	1	1
MG592536.1:Vibrio cyclitrophicus	0	0
MG592536.1:Vibrio kanaloae	0	0
MG592536.1:Vibrio lentus	0	0
MG592536.1:Vibrio parahaemolyticus	0	0
MG592536.1:Vibrio sp. 10N.1	0	0
MG592536.1:Vibrio sp. 10N.2	0	0
MG592536.1:Vibrio sp. 10N.3	0	0
MG592536.1:Vibrio sp. 10N.4	0	0
MG592536.1:Vibrio sp. 10N.5	0	0
MG592536.1:Vibrio sp. F12	0	0
MG592536.1:Vibrio sp. F13	0	0
MG592536.1:Vibrio splendidus	0	0
MG592536.1:Vibrio tasmaniensis	0	0
MG592536.1:Vibrio vulnificus	0	0
MG592537.1:Aliivibrio fischeri	0	0
MG592537.1:Enterovibrio norvegicus	0	0
MG592537.1:Shewanella sp. 10N.6	0	0
MG592537.1:Shewanella sp. 10N.7	0	0
MG592537.1:Vibrio alginolyticus	0	0
MG592537.1:Vibrio anguillarum	0	0
MG592537.1:Vibrio breoganii	0	0
MG592537.1:Vibrio cyclitrophicus	0	0
MG592537.1:Vibrio kanaloae	0	0
MG592537.1:Vibrio lentus	0	0
MG592537.1:Vibrio parahaemolyticus	0	0
MG592537.1:Vibrio sp. 10N.1	0	0
MG592537.1:Vibrio sp. 10N.2	0	0
MG592537.1:Vibrio sp. 10N.3	0	0
MG592537.1:Vibrio sp. 10N.4	0	0
MG592537.1:Vibrio sp. 10N.5	0	0
MG592537.1:Vibrio sp. F12	0	0
MG592537.1:Vibrio sp. F13	0	0
MG592537.1:Vibrio splendidus	0	0
MG592537.1:Vibrio tasmaniensis	0	0
MG592537.1:Vibrio vulnificus	0	0
MG592538.1:Aliivibrio fischeri	0	0
MG592538.1:Enterovibrio norvegicus	0	0
MG592538.1:Shewanella sp. 10N.6	0	0
MG592538.1:Shewanella sp. 10N.7	0	0
MG592538.1:Vibrio alginolyticus	0	0
MG592538.1:Vibrio anguillarum	0	0
MG592538.1:Vibrio breoganii	0	0
MG592538.1:Vibrio cyclitrophicus	0	0
MG592538.1:Vibrio kanaloae	0	0
MG592538.1:Vibrio lentus	1	1
MG592538.1:Vibrio parahaemolyticus	0	0
MG592538.1:Vibrio sp. 10N.1	0	0
MG592538.1:Vibrio sp. 10N.2	0	0
MG592538.1:Vibrio sp. 10N.3	0	0
MG592538.1:Vibrio sp. 10N.4	0	0
MG592538.1:Vibrio sp. 10N.5	0	0
MG592538.1:Vibrio sp. F12	0	0
MG592538.1:Vibrio sp. F13	0	0
MG592538.1:Vibrio splendidus	0	0
MG592538.1:Vibrio tasmaniensis	0	0
MG592538.1:Vibrio vulnificus	0	0
MG592539.1:Aliivibrio fischeri	0	0
MG592539.1:Enterovibrio norvegicus	0	0
MG592539.1:Shewanella sp. 10N.6	0	0
MG592539.1:Shewanella sp. 10N.7	0	0
MG592539.1:Vibrio alginolyticus	0	0
MG592539.1:Vibrio anguillarum	0	0
MG592539.1:Vibrio breoganii	1	1
MG592539.1:Vibrio cyclitrophicus	0	0
MG592539.1:Vibrio kanaloae	0	0
MG592539.1:Vibrio lentus	0	0
MG592539.1:Vibrio parahaemolyticus	0	0
MG592539.1:Vibrio sp. 10N.1	0	0
MG592539.1:Vibrio sp. 10N.2	0	0
MG592539.1:Vibrio sp. 10N.3	0	0
MG592539.1:Vibrio sp. 10N.4	0	0
MG592539.1:Vibrio sp. 10N.5	0	0
MG592539.1:Vibrio sp. F12	0	0
MG592539.1:Vibrio sp. F13	0	0
MG592539.1:Vibrio splendidus	0	0
MG592539.1:Vibrio tasmaniensis	0	0
MG592539.1:Vibrio vulnificus	0	0
MG592540.1:Aliivibrio fischeri	0	0
MG592540.1:Enterovibrio norvegicus	0	0
MG592540.1:Shewanella sp. 10N.6	0	0
MG592540.1:Shewanella sp. 10N.7	0	0
MG592540.1:Vibrio alginolyticus	0	0
MG592540.1:Vibrio anguillarum	0	0
MG592540.1:Vibrio breoganii	0	0
MG592540.1:Vibrio cyclitrophicus	1	1
MG592540.1:Vibrio kanaloae	0	0
MG592540.1:Vibrio lentus	0	0
MG592540.1:Vibrio parahaemolyticus	0	0
MG592540.1:Vibrio sp. 10N.1	0	0
MG592540.1:Vibrio sp. 10N.2	0	0
MG592540.1:Vibrio sp. 10N.3	0	0
MG592540.1:Vibrio sp. 10N.4	0	0
MG592540.1:Vibrio sp. 10N.5	0	0
MG592540.1:Vibrio sp. F12	0	0
MG592540.1:Vibrio sp. F13	0	0
MG592540.1:Vibrio splendidus	0	0
MG592540.1:Vibrio tasmaniensis	0	0
MG592540.1:Vibrio vulnificus	0	0
MG592541.1:Aliivibrio fischeri	0	0
MG592541.1:Enterovibrio norvegicus	0	0
MG592541.1:Shewanella sp. 10N.6	0	0
MG592541.1:Shewanella sp. 10N.7	0	0
MG592541.1:Vibrio alginolyticus	0	0
MG592541.1:Vibrio anguillarum	0	0
MG592541.1:Vibrio breoganii	0	0
MG592541.1:Vibrio cyclitrophicus	0	0
MG592541.1:Vibrio kanaloae	0	0
MG592541.1:Vibrio lentus	1	1
MG592541.1:Vibrio parahaemolyticus	0	0
MG592541.1:Vibrio sp. 10N.1	0	0
MG592541.1:Vibrio sp. 10N.2	0	0
MG592541.1:Vibrio sp. 10N.3	0	0
MG592541.1:Vibrio sp. 10N.4	1	1
MG592541.1:Vibrio sp. 10N.5	0	0
MG592541.1:Vibrio sp. F12	0	0
MG592541.1:Vibrio sp. F13	0	0
MG592541.1:Vibrio splendidus	0	0
MG592541.1:Vibrio tasmaniensis	0	0
MG592541.1:Vibrio vulnificus	0	0
MG592542.1:Aliivibrio fischeri	0	0
MG592542.1:Enterovibrio norvegicus	0	0
MG592542.1:Shewanella sp. 10N.6	0	0
MG592542.1:Shewanella sp. 10N.7	0	0
MG592542.1:Vibrio alginolyticus	0	0
MG592542.1:Vibrio anguillarum	0	0
MG592542.1:Vibrio breoganii	0	0
MG592542.1:Vibrio cyclitrophicus	0	0
MG592542.1:Vibrio kanaloae	0	0
MG592542.1:Vibrio lentus	1	1
MG592542.1:Vibrio parahaemolyticus	0	0
MG592542.1:Vibrio sp. 10N.1	0	0
MG592542.1:Vibrio sp. 10N.2	0	0
MG592542.1:Vibrio sp. 10N.3	0	0
MG592542.1:Vibrio sp. 10N.4	0	0
MG592542.1:Vibrio sp. 10N.5	0	0
MG592542.1:Vibrio sp. F12	0	0
MG592542.1:Vibrio sp. F13	0	0
MG592542.1:Vibrio splendidus	0	0
MG592542.1:Vibrio tasmaniensis	0	0
MG592542.1:Vibrio vulnificus	0	0
MG592543.1:Aliivibrio fischeri	0	0
MG592543.1:Enterovibrio norvegicus	0	0
MG592543.1:Shewanella sp. 10N.6	0	0
MG592543.1:Shewanella sp. 10N.7	0	0
MG592543.1:Vibrio alginolyticus	0	0
